Sample,Enterococcus_faecalis,Anaerococcus_vaginalis,Varibaculum_cambriense,Finegoldia_magna,Bifidobacterium_breve,Escherichia_coli,Streptococcus_thermophilus,Citrobacter_freundii,Clostridium_neonatale,Streptococcus_gordonii,Clostridium_paraputrificum,Staphylococcus_aureus,Veillonella_parvula,Anaerococcus_hydrogenalis,Morganella_morganii,Pseudomonas_aeruginosa_group,Clostridium_perfringens,Clostridioides_difficile,Clostridium_innocuum,Proteus_mirabilis,Clostridium_sp_7_2_43FAA,Clostridium_butyricum,Klebsiella_oxytoca,Klebsiella_aerogenes,Klebsiella_pneumoniae,Klebsiella_michiganensis,Achromobacter_xylosoxidans,Achromobacter_insuavis,Enterobacter_cloacae_complex,Streptococcus_salivarius,Klebsiella_variicola,Klebsiella_quasipneumoniae,Dermabacter_hominis,Staphylococcus_epidermidis,Staphylococcus_warneri,Peptoniphilus_harei,Campylobacter_ureolyticus,Proteus_hauseri,Citrobacter_amalonaticus,Gemella_asaccharolytica,Citrobacter_youngae,Citrobacter_rodentium,Enterococcus_gallinarum,Bacteroides_caecimuris,Bacteroides_thetaiotaomicron,Akkermansia_muciniphila,Lactobacillus_johnsonii,Blautia_coccoides,Clostridium_clostridioforme,Clostridium_aldenense,Lactobacillus_murinus,Parasutterella_excrementihominis,Proteobacteria_bacterium_CAG_139,Turicimonas_muris,Veillonella_dispar,Clostridium_asparagiforme,Clostridium_lavalense,Sphingomonas_melonis,Clostridium_bolteae,Negativicoccus_succinicivorans,Actinomyces_europaeus,Corynebacterium_simulans,Staphylococcus_argenteus,Corynebacterium_striatum,Citrobacter_pasteurii,Aeriscardovia_aeriphila,Mycobacteroides_abscessus,Lachnospiraceae_bacterium_28_4,Lachnospiraceae_bacterium_A4,Acutalibacter_muris,Anaerotruncus_sp_G3_2012,Dorea_sp_5_2,Lachnospiraceae_bacterium_A2,Clostridium_sp_ASF502,Enterorhabdus_caecimuris,Clostridium_sp_ASF356,Lachnospiraceae_bacterium_M18_1,Oscillibacter_sp_1_3,Bifidobacterium_pseudolongum,Clostridium_cocleatum,Cutibacterium_acnes,Fusobacterium_nucleatum,Bifidobacterium_longum,Cutibacterium_avidum,Streptococcus_agalactiae,Serratia_marcescens,Lactobacillus_paragasseri,Actinomyces_sp_HPA0247,Leclercia_adecarboxylata,Staphylococcus_hominis,Actinomyces_radingae,Anaerococcus_prevotii,Pedobacter_nutrimenti,Delftia_acidovorans,Paenibacillus_pasadenensis,Acinetobacter_gandensis,Acinetobacter_johnsonii
GF7_WATER_D9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_WATER_H2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF7_WATER_H8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_A1_COLON_D46,0.78921,0,0.16584,0,0,0.24058,0,0.59738,8.41019,0,2.49399,0,3.96145,0,0,0,22.08122,10.17762,31.85846,0.35902,6.92857,0,0.19463,3.15157,0.05243,7.31487,0,0,0,0,0,0,0,0,0,0.84779,0,0,0.17883,0.02228,0.17407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_A1_D30,2.29167,0,0.28834,0,0,1.11455,0,0,8.10444,0,1.81663,0,6.59042,0,0,0,18.96752,7.56851,16.46566,0.68928,0.18646,0,0.76374,29.73203,0,4.86912,0,0,0,0,0,0,0,0,0,0.33074,0.22087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_A1_D33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_A1_D35,0,0,0,0,0,35.50637,0,0,6.72376,0,0.49357,0,2.46023,0,0,0,19.59327,7.8887,7.90318,0,0,0,15.0371,0,0,4.39382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_A2_COLON_D46,1.31868,0,0.36331,0,0,0.85327,0,0,10.68705,0,2.11712,0,6.94704,0,0,0,29.74958,18.60729,14.56684,0.35437,0.91698,0,0.55652,0.86554,0.13999,9.21917,0,0,0,0,0,0,0,0,0,1.3721,1.26143,0,0,0.10369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_A2_D30,3.71126,0,0,0,1.3621,0,0,0,0.82143,0,0.70959,0,0,0,0,0,1.49817,0.69803,0,0,0,0.84736,0,88.80641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_A2_D35,0,0,0,0,0,22.70973,0,0,0.1653,0,0.61085,0,0,0,0,0,1.72936,2.39996,11.23461,0,0.41386,0,0.28779,20.74729,0.55639,17.8776,0,0,0,0,0,0,0,0,0,0,0,0,21.26726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_A3_D30,1.98807,0,0,0,0.45107,0,0,0,2.79425,0,1.07406,0,0.76699,0,0,0,4.75679,3.16052,3.41517,0,0,0.12731,0,79.67169,0.44376,1.35032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_A4_D30,0.72641,0,0,0,29.94613,0.45852,0,0,8.29809,0,4.85343,0,0,0,0,0,0,3.17038,0,0,0,3.47332,0,49.07373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_A4_D31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_A4_D32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41033,0,0,0,0,95.58967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_A4_D33,0.49454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.50546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_A5_D30,0,0,0,0,3.98013,0,0,0,0.09688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.92299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_A7_D32,0.02295,0,0,0,0,2.40373,0,0,1.80944,0,2.97732,0,0.18687,0,0,0,20.51589,6.0082,39.70173,0,5.29744,0,11.57217,7.65262,0.19632,0.80698,0,0,0,0,0,0,0,0,0,0,0,0,0.84834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_ADAM_D0,2.0768,0,1.17413,0.32856,0.45315,0.81657,0,0,9.91503,0,2.94878,0,5.35109,0,0,0,37.19388,1.54793,19.53585,1.26415,0.14097,0.52258,5.2237,6.43718,0,0.75068,0,0,0,0,0,0,0,0,0,1.54492,0.71535,0,2.0587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_B1_COLON_D46,1.67006,0,0.19255,0,0,0.28828,0,0,12.19749,0,2.64659,0,5.31262,0,0,0,29.2283,16.28249,16.59344,0.94689,1.11895,0,0.58826,3.47098,0.12082,8.11235,0,0,0,0,0,0,0,0,0,0.59897,0.526,0,0.10496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_B1_D31,0.34931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.65069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_B1_D32,2.63715,0,0,0,0.24956,0,0,0.25213,2.1591,0,2.77215,0,0.11823,0,0,0,10.30758,6.69775,20.59356,0,11.3576,0.25284,0.08082,39.14396,0,3.37759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_B1_D34,0.32185,0,0.105,0,0,3.52359,0,0,2.05024,0,2.54265,0,0.84089,0,0,0,18.73721,5.94493,41.82424,0.09322,5.9086,0,10.53859,3.83707,0.29834,1.77857,0,0,0,0,0,0,0,0,0,0,0,0,1.65501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_B2_D32,1.59979,0,0,0,0,2.34956,0,0.40286,2.71073,0,5.86557,0,0.43967,0,0,0,15.5379,7.26012,40.50958,0,7.44872,0,0.10136,7.34648,0,7.71594,0,0,0,0,0,0,0,0,0,0.02206,0,0,0.68966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_B3_D46,0,0,0,0,2.28761,0,0,0,6.81331,0,0.46908,0,3.96176,0,0,0,8.50099,9.03691,10.50546,0,0,0,0,45.03571,0,13.38916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_B4_COLON_D46,1.01849,0,0.37161,0,0,0.09253,0,0.71778,21.63738,0,2.41555,0,4.98862,0,0,0,23.66317,19.48411,12.64927,0.13327,1.40772,0,0.53096,0.88809,0,7.69356,0,0,0,0,0,0,0,0,0,0.4254,1.7463,0,0.13621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_B4_D30,3.48619,0,0,0,0,0.86756,0,0,0,0,0.40907,0,0,0,0,0,0.87198,1.72951,2.57547,0,0.42855,0,0.14887,86.88291,2.16201,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_B4_D33,1.19792,0,0,0,0,0,0,0,1.10992,0,3.68552,0,0,0,0,0,20.42216,10.2201,34.17682,0,5.44063,0,0,9.39051,0,8.20426,0,0,0,0,0,0,0,0,0,0,0,0,6.15216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_B5_COLON_D46,0.76287,0,0.03581,0,0,1.74256,0,0,11.39188,0,3.00634,0,3.86904,0,0,0,27.37836,17.57446,9.58108,0.57637,0.58417,0,16.5241,0.84506,0.10146,4.20844,0,0,0,0,0,0,0,0,0,0.50992,0.4639,0,0.84418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_B5_D34,0.80882,0,0.20196,0,0,0.36197,0,0.47077,7.40187,0,3.4171,0,2.86821,0,0,0,14.66696,6.66828,40.80802,0.22258,8.16846,0,0,4.78711,0,7.75983,0,0,0,0,0,0,0,0,0,0.41504,0,0,0.97301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_B5_D35,0.17001,0,0,0,0,5.84896,0,0,1.65395,0,4.14052,0,0,0,0,0,9.81898,8.51024,41.27537,0,3.99542,0,0,10.33853,0.13788,12.53837,0,0,0,0,0,0,0,0,0,0,0,0,1.57178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_B6_COLON_D46,0.95033,0,0.44749,0.37859,0,0.17765,0,0.29413,11.88481,0,3.32179,0,4.78319,0,0,0,35.33937,24.07781,11.00274,1.01474,0.43322,0,0.74309,1.90079,0.07455,1.18052,0,0,0,0,0,0,0,0,0,0.99482,0.76779,0,0.23258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_B6_D30,1.93449,0,0,0,0.02283,0,0,0,1.81671,0,0.67812,0,0,0,0,0,5.26966,2.21704,5.36611,0,0.26881,0.99831,0,81.42792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_B6_D33,10.27133,0,0,0,0,2.89647,0,0,1.15728,0,4.85527,0,0,0,0,0,0.27753,15.82297,27.15123,0,18.152,0,2.79471,5.81202,0,7.72689,0,0,0,0,0,0,0,0,0,0,0,0,3.08229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_B6_D34,1.21737,0,0,0,0,1.8634,0,0.17587,3.47658,0,6.17968,0,0.67841,0,0,0,16.04822,7.70683,39.93983,0.09003,7.84235,0,0.09178,4.94148,0.18553,7.50181,0,0,0,0,0,0,0,0,0,0.00724,0,0,1.93462,0,0.11896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_B6_D35,0.26635,0,0,0,0,20.89506,0,0,2.41227,0,14.28015,0,0,0,0,0,3.13327,9.04021,36.14371,0.05212,0.15679,0,0,4.52433,0.1159,7.79133,0,0,0,0,0,0,0,0,0,0,0,0,1.18851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_B7_D33,11.50673,0,0,0,0,7.66683,0,0,0.26156,0,7.86709,0,0,0,0,0,0.28617,5.07645,23.90545,0,3.25707,0,8.49678,25.22243,2.26684,3.60385,0,0,0,0,0,0,0,0,0,0,0,0,0.58276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_C1_COLON_D46,0.79122,0,0,0,0,0,0,0,11.24562,0,2.87764,0,4.78501,0,0,0,34.45198,20.24452,13.16774,1.15417,0.75498,0,0.13895,0.09532,0,9.77927,0,0,0,0,0,0,0,0,0,0,0,0,0.51358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_C1_D31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_C1_D32,14.15032,0,0,0,0,0,0,0,2.93406,0,0,0,1.79779,0,0,0,12.98357,5.71683,17.83401,0,0.26464,0,0,41.65882,0,2.65996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_C1_D33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.32113,3.55279,47.33128,0,0,0,7.70623,36.08858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_C1_D34,3.62958,0,0.28804,0,0,0.97426,0,0.17435,9.48556,0,3.80373,0,5.4796,0,0,0,22.44245,9.63382,27.15041,0.60817,2.84299,0,0.65252,5.04304,0.22,6.29484,0,0,0,0,0,0,0,0,0,0.40763,0.21414,0,0.43566,0,0.21922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_C2_COLON_D46,0.77471,0,0,0,0,2.4069,0,0,8.01962,0,2.99761,0,4.83659,0,0,0,28.15027,18.72703,12.20022,0.51365,0.7449,0,5.82857,0.36256,0,13.1301,0,0,0,0,0,0,0,0,0,0,0,0,1.30727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_C2_D30,1.03686,0,0,0,17.69662,0,0,0,10.78044,0,4.08186,0,0,0,0,0,4.46006,6.02411,1.82354,0,0,11.4239,0,41.29238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_C2_D31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_C3_D30,2.13814,0,0.37046,0,0,0,0,0,1.8187,0,0.49342,0,0.80453,0,0,0,8.26309,0.94641,5.31976,0.02551,0,0,0.94306,77.09554,1.56536,0,0,0,0,0,0,0,0,0,0,0.21603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_C4_COLON_D46,1.01128,0,0,0,0,2.84173,0,0,7.40211,0,2.80099,0,4.12814,0,0,0,26.47705,17.95586,13.34817,0.39441,1.51011,0,11.64654,1.13495,0,8.26568,0,0,0,0,0,0,0,0,0,0,0,0,1.08299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_C4_D30,2.43946,0,0.15265,0,0,0.34614,0,0,1.3959,0,0.84347,0,0.89244,0,0,0,8.39482,1.02588,4.81872,0,0,0,1.39375,75.61733,0.57454,0.45922,0,0,0,0,0,0,0,0,0,0.17172,0,0,1.47398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_C4_D35,5.53532,0,0,0,0,0.87041,0,0,3.70931,0,4.04706,0,0,0,0,0,16.96512,9.99993,32.7117,0,12.52953,0,13.63163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_C5_COLON_D46,2.3428,0,0,0,0,4.94204,0,0,6.0488,0,2.56952,0,3.85553,0,0,0,22.7273,13.88914,17.8648,0.48337,5.0183,0,10.40152,1.57443,0,8.01668,0,0,0,0,0,0,0,0,0,0,0,0,0.26576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_C5_D30,0.27877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81135,0.12173,0,0,0,0,0,98.78815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_C5_D35,4.21242,0,0,0,0,2.54095,0,0,7.52097,0,2.5364,0,4.0071,0,0,0,21.94153,8.58019,25.10412,1.07344,6.17377,0,7.43034,0.92831,0,6.63503,0,0,0,0,0,0,0,0,0,0,0,0,1.31544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_C6_COLON_D46,1.37025,0,0.24304,0,0,2.75067,0,0.21262,4.67145,0,1.72644,0,4.07365,0,0,0,20.15561,12.05717,21.61953,0.48119,3.1009,0,14.80341,1.95326,0.16513,8.76464,0,0,0,0,0,0,0,0,0,0,0,0,1.85105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF8_C6_D30,0.71272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39995,0,0,0,0,0,0,98.88733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
