Sample	Actinomyces_europaeus	Actinomyces_radingae	Actinomyces_sp_HPA0247	Acutalibacter_muris	Aeriscardovia_aeriphila	Akkermansia_muciniphila	Anaerococcus_hydrogenalis	Anaerococcus_prevotii	Anaerococcus_vaginalis	Anaerotruncus_sp_G3_2012	Bacteroides_caecimuris	Bacteroides_thetaiotaomicron	Bifidobacterium_breve	Bifidobacterium_longum	Bifidobacterium_pseudolongum	Blautia_coccoides	Campylobacter_ureolyticus	Citrobacter_amalonaticus	Citrobacter_freundii	Citrobacter_pasteurii	Citrobacter_rodentium	Citrobacter_youngae	Clostridioides_difficile	Clostridium_aldenense	Clostridium_asparagiforme	Clostridium_bolteae	Clostridium_butyricum	Clostridium_clostridioforme	Clostridium_cocleatum	Clostridium_innocuum	Clostridium_lavalense	Clostridium_neonatale	Clostridium_paraputrificum	Clostridium_perfringens	Clostridium_sp_7_2_43FAA	Clostridium_sp_ASF356	Clostridium_sp_ASF502	Corynebacterium_simulans	Corynebacterium_striatum	Cutibacterium_acnes	Cutibacterium_avidum	Dermabacter_hominis	Dorea_sp_5_2	Enterobacter_cloacae_complex	Enterococcus_faecalis	Enterococcus_gallinarum	Enterorhabdus_caecimuris	Escherichia_coli	Finegoldia_magna	Fusobacterium_nucleatum	Gemella_asaccharolytica	Klebsiella_aerogenes	Klebsiella_michiganensis	Klebsiella_oxytoca	Klebsiella_pneumoniae	Klebsiella_quasipneumoniae	Klebsiella_variicola	Lachnospiraceae_bacterium_28_4	Lachnospiraceae_bacterium_A2	Lachnospiraceae_bacterium_A4	Lachnospiraceae_bacterium_M18_1	Lactobacillus_johnsonii	Lactobacillus_murinus	Lactobacillus_paragasseri	Leclercia_adecarboxylata	Morganella_morganii	Mycobacteroides_abscessus	Negativicoccus_succinicivorans	Oscillibacter_sp_1_3	Parasutterella_excrementihominis	Peptoniphilus_harei	Proteobacteria_bacterium_CAG_139	Proteus_hauseri	Proteus_mirabilis	Pseudomonas_aeruginosa_group	Serratia_marcescens	Sphingomonas_melonis	Staphylococcus_argenteus	Staphylococcus_aureus	Staphylococcus_epidermidis	Staphylococcus_hominis	Staphylococcus_warneri	Streptococcus_agalactiae	Streptococcus_gordonii	Streptococcus_salivarius	Streptococcus_thermophilus	Turicimonas_muris	Varibaculum_cambriense	Veillonella_dispar	Veillonella_parvula	Richness
GF1_B10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.85487	2.71323	0	0	0	0	7.46627	0	0	0	0	0	0	31.11821	0	8.80179	3.34524	31.47145	0.01711	0	0	0	0	0	0	0	0	0	2.79574	0	0	0.39441	0.14158	0	0	2.50097	0.12276	3.04101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.81955	0	0	0.24717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.14865	17
GF1_C10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4866	2.82062	0	0	0	0	13.88596	0	0	0	0	0	0	21.12827	0	11.92088	2.81108	31.0113	0.30906	0	0	0	0	0	0	0	0	0	2.3865	0	0	0	0.57738	0	0	0.12672	0.1568	6.81167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33202	0	0	0.31227	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10668	0	2.81619	17
GF1_C25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95486	1.83102	0.12609	0	0	0	7.82061	0	0	0	0	0	0	19.98492	0	9.02304	3.69277	44.20948	0.96769	0	0	0	0	0	0	0	0	0	1.92148	0	0	0	0.28838	0	0	1.52254	1.17114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.551	0	0	0.60839	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51305	0	2.81354	17
GF15_adam_d18_stool	0.59467	0	0	0	0	0	0.23795	0	0.143	0	0	0	68.65905	0	0	0	0	0	0.26588	0	0	0.23109	2.95245	0	0	0	0.11441	0	0	0	0	5.82605	7.86065	0	0	0	0	0	0	0	0	0	0	0	2.66475	0	0	2.94616	0.50284	0	0	0	0	0.08627	0	0	0	0	0	0	0	0	0	0	0	0.03817	0	0.67038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.20623	0	0	17
GF23_d10_dama	0	0	0	0	0	0	0.07704	0	0	0	0	0	27.84518	0	0	0	0	0	0.48226	0	0	0	7.99597	0	0	0	1.2252	0	0	11.57605	0	8.92133	2.09691	15.82544	0.17727	0	0	0	0	0	0	0	0	0	8.22753	0	0	2.61039	0.58061	0	0	0	0	0.37983	0	0	0	0	0	0	0	0	0	0	0	1.56115	0	0	0	0	0	0	0	1.52988	0	0	0	0	0	0	0	0	0	0	0	0	0	8.88794	0	0	17
GF23_d17_dama	0	0	0	0	0	0	0.14867	0	0	0	0	0	2.93285	0	0	0	0	0	0.98153	0	0	0	8.76672	0	0	0	1.96525	0	0	14.53708	0	10.59855	3.11649	30.57088	0.43652	0	0	0	0	0	0	0	0	0	6.98638	0	0	1.89865	1.06062	0	0	0	0	0.22828	0	0	0	0	0	0	0	0	0	0	0	2.30852	0	0	0	0	0	0	0	1.6753	0	0	0	0	0	0	0	0	0	0	0	0	0	11.78772	0	0	17
GF3_C_Sire_day19	0.20357	0	0	0	0	0	0.50071	0	0	0	0	0	11.46255	0	0	0	0	0.42344	0	0	56.03179	0	4.24055	0	0	0	0.44376	0	0	0	0	12.06178	4.80391	0	0.94844	0	0	0	0	0	0	0	0	0	0.71492	0	0	0.90388	0.91434	0	0	0	0	0.03551	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90851	0	4.39038	17
GF3_C_Sire_day4	0.09204	0	0	0	0	0	0.31634	0	0	0	0	0	42.71144	0	0	0	0	2.58995	0.30366	0	0	0	7.66962	0	0	0	0.34251	0	0	0	0	20.03603	8.138	0	0.47115	0	0	0	0	0	0	0	0	0	1.26125	0	0	2.3622	0.90192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38851	0	0.08964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.40915	0	8.91659	17
GF3_C8_day34	0.09204	0	0	0	0	0	0.31634	0	0	0	0	0	42.71144	0	0	0	0	2.58995	0.30366	0	0	0	7.66962	0	0	0	0.34251	0	0	0	0	20.03603	8.138	0	0.47115	0	0	0	0	0	0	0	0	0	1.26125	0	0	2.3622	0.90192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38851	0	0.08964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.40915	0	8.91659	17
GF6_B8_COLON_D105	0	0	0	0	0	0	0	0	0	0	0	0	11.22074	0	0	0	0	1.22881	0	0	0	0	12.19837	0	0	0	15.52379	0	0	6.08026	0	21.24879	7.34172	16.43664	0.58803	0	0	0	0	0	0	0	0	0	1.55647	0	0	0.28801	0	0	0	2.29775	0	1.59075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.42978	0	0	0.09483	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36394	0	1.51131	17
GF7_ASIRE_D36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.42571	0.75851	0	0	0	0	6.40222	0	0	0	0	0	0	16.77449	0	8.52045	2.4019	29.66396	0.18238	0	0	0	0	0	0	0	0	0	3.06225	0	0	0.84201	0.62504	0	0	3.28674	13.20957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.20064	0	0	2.08675	0	0	0	0	0	0	0	0	0	0	0	0	0	1.80472	0	6.75266	17
GF7_C4_COLON_D47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.89345	1.32104	0	0	0.36934	3.41758	0	0	0	0	0	0	11.97064	0	17.42134	1.80463	40.10104	0.34875	0	0	0	0	0	0	0	0	0	3.27093	0	0	0.43326	0	0	0	2.75552	4.64858	0	0.1328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11671	1.14807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.84633	17
GF8_C6_COLON_D46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.85105	0.21262	0	0	0	12.05717	0	0	0	0	0	0	21.61953	0	4.67145	1.72644	20.15561	3.1009	0	0	0	0	0	0	0	0	0	1.37025	0	0	2.75067	0	0	0	1.95326	8.76464	14.80341	0.16513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48119	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24304	0	4.07365	17
GF9_A3_COLON_D33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14408	0.24854	0.20424	0	0	0	21.24293	0	0	0	0	0	0	15.14708	0	19.8232	2.12395	16.8348	1.13276	0	0	0	0	0	0	0	0	0	5.29283	0	0	0.81459	0	0	0	6.30907	3.5875	0.22273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08641	0	0	1.2892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.49608	17
GF9_A4_D17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60752	0	0	0	0	5.10526	0	0	0	0	0	0	21.14536	0	6.03972	1.80108	24.56488	0.98659	0	0	0	0	0	0	0	0	0	1.42689	0	0	1.45639	0	0	0	1.65136	9.49647	18.74461	0.3912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.127	0	0	0.70803	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11817	0	4.62946	17
GF9_C2_D16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0624	0.03854	0	0	0	5.45877	0	0	0	0	0	0	19.82968	0	6.2188	2.60457	17.06487	0.97334	0	0	0	0	0	0	0	0	0	2.00187	0	0	4.28143	0	0	0	1.571	5.48417	27.80953	0.32593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.71178	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09126	0	4.47206	17
GF9_C4_D16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.44794	0.1409	0	0	0	7.51608	0	0	0	0	0	0	27.13347	0	8.94461	3.18988	22.03186	3.59871	0	0	0	0	0	0	0	0	0	3.21801	0	0	2.85434	0	0	0	1.31789	4.70917	7.8678	0.11562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.97031	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11098	0	4.83244	17
GF9_INOC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.53021	0	0	0	0	5.05718	0	0	0	0	0	0	16.93636	0	7.22993	2.09025	29.14523	0.85168	0	0	0	0	0	0	0	0	0	1.3865	0	0	1.47799	0	0	0	1.88782	7.43917	19.38262	0.17976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25016	0	0	1.00929	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26363	0	3.88223	17
Gn3_6C_dam	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75941	0.15319	0.11589	0	0	0	0.76889	0	0	0	0	0	0	20.64921	0	5.46891	1.477	52.71196	0.08805	0	0	0	0	0	0	0	0	0	4.03412	0	0	0	0.77078	0	0	1.52817	1.65774	0.03606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.21828	0	0	0.40453	0	0	0	0	0	0	0	0	0	0	0	0	0	4.15783	0	0	17
Gn3_6Cdam_Stool_210816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.56742	0.45928	0	0	0	0	1.05325	0	0	0	0	0	0	34.8881	0	1.92048	1.46262	29.31424	0.5052	0	0	0	0	0	0	0	0	0	9.55139	0	0	0.63642	1.11863	0	0	1.61116	2.84773	0.2388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.42262	0	0	0.31584	0	0	0	0	0	0	0	0	0	0	0	0	0	7.08683	0	0	17
Gn3_6Edam_Stool	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.62772	0.66963	0	0	0	0	0.09103	0	0	0	0	0	0	37.30482	0	9.00358	0.6181	31.78607	0.08721	0	0	0	0	0	0	0	0	0	9.27659	0	0	0.05899	1.36708	0	0	2.42529	2.25173	0.14575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.88657	0	0	0.20964	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1902	0	0	17
Gn3_7A_dam_210806	0	0	0	0	0	0	0	0	0	0	0	0	8.14327	0	0	0	1.52542	0	0.08534	0	0	0	3.33789	0	0	0	7.1626	0	0	23.26555	0	18.04678	2.03031	23.48278	0.14462	0	0	0	0	0	0	0	0	0	2.38721	0	0	0.11537	0.42812	0	0	0	0	0.2324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.36421	0	0	0.4257	0	0	0	0	0	0	0	0	0	0	0	0	0	3.82242	0	0	17
Gn3_7A_dam	0	0	0	0	0	0	0	0	0	0	0	0	2.82669	0	0	0	3.46054	0.56357	0.10145	0	0	0	1.35135	0	0	0	3.4341	0	0	34.23428	0	17.20637	2.14199	23.16747	0.70041	0	0	0	0	0	0	0	0	0	3.58891	0	0	0.22382	0.26699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.53896	0	0	0.5034	0	0	0	0	0	0	0	0	0	0	0	0	0	2.68968	0	0	17
Gn3_7Edam_Stool	0.16017	0	0	0	0	0	1.17612	0	0	0	0	0	63.11701	0	0	0	0	0.05727	0.28138	0	0	0.05693	0.84668	0	0	0	0.63412	0	0	0	0	12.72092	2.183	0	0.57275	0	0	0	0	0	0	0	0	0	11.55173	0	0	1.18018	1.17803	0	0	0	0	0.60877	0	0	0	0	0	0	0	0	0	0	0	0.56144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1135	0	0	17
Gn4_E_Innoc	0	0	0.05349	0	0	0	0	0	0	0	0	0	0	6.02521	0	0	0	0	0.04692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.56374	0	0	0	0	0.03836	0	0.01228	0	0	0.04979	3.07713	0	0	27.69095	3.0413	0	0	0	0	0.02189	33.55833	2.26409	4.33716	0	0	0	0	0	0	4.83724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25066	0	0	0	0	0	0	8.13146	17
B4-d40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00252	0.86033	0.03265	0	0.4741	0	10.32911	0	0	0	0	0	0	24.39993	0	14.26387	7.2941	15.29743	3.97028	0	0	0	0	0	0	0	0	0	2.79956	0	0	0.32938	0	0	0	0	7.25987	7.72396	0.08395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02804	0	0	0.58055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.27037	18
C2-d49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.14825	0.30008	0	0	0.04766	2.96095	0	0	0	0	0	0	23.59549	0	18.37757	5.02796	34.05815	0.89838	0	0	0	0	0	0	0	0	0	1.92929	0	0	1.1757	0	0	0	0.87007	0.34538	4.26753	0.10393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01082	1.26722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.61558	18
CONV_PBS3_D1	0	0	0	0	0	11.0466	0	0	0	0	0	13.9034	0	0	0	0.8236	0	0	0	0	0	0	3.11618	0	0	0	0	3.42503	0	22.16733	0	0.42751	15.05394	9.07493	2.96242	0	0	0	0	0	0	0	0	0	1.5436	0	0	2.41236	1.04291	0	0	2.27239	0	0.8817	0	0	0	0	0	0	0	0	6.0783	0	0	0	0	0	0	0.80066	2.96715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
GF1_A10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.21099	0.82832	0	0	0.32066	10.17242	0	0	0	0	0	0	19.24484	0	9.53059	3.06532	38.13582	0.12431	0	0	0	0	0	0	0	0	0	2.73172	0	0	0.17744	1.08681	0	0	0.36309	0	4.52608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.76684	0	0	0.66944	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37889	0	2.66641	18
GF1_B17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.77103	0.99417	0	0	0	0.03415	7.18549	0	0	0	0	0	0	19.29567	0	9.87211	3.92716	38.99108	0.4861	0	0	0	0	0	0	0	0	0	2.36627	0	0	0.01609	0.32281	0	0	1.27495	3.89752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.97359	0	0	1.04269	0	0	0	0	0	0	0	0	0	0	0	0	0	1.76933	0	4.77978	18
GF2_A2_day34	1.07861	0	0	0	0	0	2.32769	0	0.24952	0	0	0	23.88586	0	0	0	0	1.06947	1.85512	0	0	0.0862	11.38212	0	0	0	0.30773	0	0	0	0	18.85327	14.50295	0	2.02045	0	0	0	0	0	0	0	0	0	3.51452	0	0	1.88598	4.49583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.55581	0	5.77112	18
GF2_B4_day32	0.18675	0	0	0	0	0	1.00152	0	0.22487	0	0	0	23.35075	0	0	0	0	1.10583	0.10628	0	0	0	11.21449	0	0	0	1.13216	0	0	0	0	23.23815	14.89103	0	10.24379	0	0	0	0	0	0	0	0	0	1.14498	0	0	1.38404	1.96219	0	0	0	0	0.21244	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.93779	0	5.62432	18
GF23_d39_damb	0.06822	0	0	0	0	0	0.69559	0	0	0	0	0	0.96102	0	0	0	0	0	0.65329	0	0	0	12.51143	0	0	0	0.64768	0	0	13.91661	0	7.59728	1.37713	43.9646	0.37557	0	0	0	0	0	0	0	0	0	4.67574	0	0	0.87736	0.87253	0	0	0	0	0.06653	0	0	0	0	0	0	0	0	0	0	0	1.09807	0	0	0	0	0	0	0	1.39106	0	0	0	0	0	0	0	0	0	0	0	0	0	8.25027	0	0	18
GF23_d47_damb	0.37816	0	0	0	0	0	0.0996	0	0	0	0	0	1.54177	0	0	0	0	0	0.95229	0	0	0	11.11977	0	0	0	1.07814	0	0	23.90876	0	8.26039	2.2718	28.49275	0.02447	0	0	0	0	0	0	0	0	0	4.57542	0	0	3.30608	0.51167	0	0	0	0	0.184	0	0	0	0	0	0	0	0	0	0	0	1.25586	0	0	0	0	0	0	0	1.13835	0	0	0	0	0	0	0	0	0	0	0	0	0	10.90074	0	0	18
GF23_d77_damb	0.24628	0	0	0	0	0	0.26623	0	0	0	0	0	2.03137	0	0	0	0	0	0.58784	0	0	0	12.36186	0	0	0	0.86746	0	0	29.46385	0	7.05672	1.58345	21.47695	0.52807	0	0	0	0	0	0	0	0	0	5.17627	0	0	2.64646	0.94202	0	0	0	0	1.3193	0	0	0	0	0	0	0	0	0	0	0	1.22866	0	0	0	0	0	0	0	2.04934	0	0	0	0	0	0	0	0	0	0	0	0	0	10.16785	0	0	18
GF23_d89_damb	0.03049	0	0	0	0	0	1.97677	0	0	0	0	0	0.72658	0	0	0	0	0	0.5845	0	0	0	10.13128	0	0	0	1.08965	0	0	25.68731	0	10.35483	1.88057	21.88217	0.65171	0	0	0	0	0	0	0	0	0	7.07797	0	0	1.93805	2.38005	0	0	0	0	0.11216	0	0	0	0	0	0	0	0	0	0	0	1.20673	0	0	0	0	0	0	0	2.36548	0	0	0	0	0	0	0	0	0	0	0	0	0	9.9237	0	0	18
GF3_C9_day34	0	0	0	0	0	0	0.1033	0	0	0	0	0	44.93931	0	0	0	0	1.3279	0.11201	0	0	0.05972	5.79775	0	0	0	0.70158	0	0	0	0	20.88693	7.12746	0	1.00505	0	0	0	0	0	0	0	0	0	1.83829	0	0	1.37891	0.27249	0	0	0	0	0.16032	0	0	0	0	0	0	0	0	0	0	0	0.28399	0	0.01896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51548	0	12.47054	18
GF4_Csire_d2	0.08045	0	0	0	0	0	0.04864	0	0.02382	0	0	0	49.80546	0	0	0	0	2.47118	0.31948	0	0	0.03824	6.55505	0	0	0	0.049	0	0	0	0	20.55181	7.20587	0	0.20619	0	0	0	0	0	0	0	0	0	3.60291	0	0	4.86234	0.25444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.49626	0	0.15079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.27806	0	0	18
GF7_A1_COLON_D47	0	0	0	0	0	1.68468	0	0	0	0	0	6.64368	0	0	0	0.12939	0	0	0	0	0	0	8.67163	0	0	0	0	1.02241	0	19.60945	0	0.86594	19.02047	15.71903	12.09181	0	0	0	0	0	0	0	0	0	0.64879	0	0	2.48214	0.58068	0	0	4.62569	0	1.27161	0.9354	0	0	0	0	0	0	0	1.57537	0	0	0	0	0	0	0	2.42183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
GF7_C1_COLON_D47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.39044	1.26025	0	0	0.45746	3.80111	0	0	0	0	0	0	7.36456	0	13.93147	1.98178	54.74451	0.56266	0	0	0	0	0	0	0	0	0	2.55381	0	0	0.16707	0	0	0	0.34295	1.09062	2.44261	0.01782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02229	1.08004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.78855	18
GF7_C3_COLON_D47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.63912	0.53628	0	0	0.22465	3.58056	0	0	0	0	0	0	16.19263	0	18.35316	2.42481	27.18535	0.89091	0	0	0	0	0	0	0	0	0	3.53297	0	0	0.63113	0	0	0	5.08391	3.53563	0.20896	0.09506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00897	2.08378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.79211	18
GF8_A2_COLON_D46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26143	0	0	0	0	0	18.60729	0	0	0	0	0	0	14.56684	0	10.68705	2.11712	29.74958	0.91698	0	0	0	0	0	0	0	0	0	1.31868	0	0	0.85327	0	0	0.10369	0.86554	9.21917	0.55652	0.13999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3721	0	0	0.35437	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36331	0	6.94704	18
GF8_B1_COLON_D46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.526	0.10496	0	0	0	0	16.28249	0	0	0	0	0	0	16.59344	0	12.19749	2.64659	29.2283	1.11895	0	0	0	0	0	0	0	0	0	1.67006	0	0	0.28828	0	0	0	3.47098	8.11235	0.58826	0.12082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.59897	0	0	0.94689	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19255	0	5.31262	18
GF8_B4_COLON_D46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7463	0.13621	0.71778	0	0	0	19.48411	0	0	0	0	0	0	12.64927	0	21.63738	2.41555	23.66317	1.40772	0	0	0	0	0	0	0	0	0	1.01849	0	0	0.09253	0	0	0	0.88809	7.69356	0.53096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4254	0	0	0.13327	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37161	0	4.98862	18
GF8_B5_COLON_D46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4639	0.84418	0	0	0	0	17.57446	0	0	0	0	0	0	9.58108	0	11.39188	3.00634	27.37836	0.58417	0	0	0	0	0	0	0	0	0	0.76287	0	0	1.74256	0	0	0	0.84506	4.20844	16.5241	0.10146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.50992	0	0	0.57637	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03581	0	3.86904	18
GF8_B6_D34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.93462	0.17587	0	0	0.11896	7.70683	0	0	0	0	0	0	39.93983	0	3.47658	6.17968	16.04822	7.84235	0	0	0	0	0	0	0	0	0	1.21737	0	0	1.8634	0	0	0	4.94148	7.50181	0.09178	0.18553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00724	0	0	0.09003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.67841	18
GF8_C7_COLON_D46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.91018	0.62495	0	0	0	4.27007	0	0	0	0	0	0	26.079	0	7.48935	1.95566	20.05716	1.12814	0	0	0	0	0	0	0	0	0	1.83472	0	0	2.07534	0	0	0	2.43131	6.43285	17.63923	0.69524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23909	0	0	0.64334	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36956	0	5.1248	18
gnoto2_INOC_microA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51759	1.35668	0	0	0	0	6.36773	0	0	0	0	0	0	21.98422	0	10.0164	3.07896	33.29636	0.15994	0	0	0	0	0	0	0	0	0	1.92606	0	0	0.4838	0.36827	0	0	4.83016	0.50365	5.88028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36421	0	0	1.35392	0	0	0	0	0	0	0	0	0	0	0	0	0	1.97958	0	4.5322	18
B4-d48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.62731	1.14302	0.06113	0	0	0.01279	7.78282	0	0	0	0	0	0	13.95921	0	17.60606	3.88475	39.58191	1.39595	0	0	0	0	0	0	0	0	0	1.50378	0	0	0.03546	0	0	0	1.0466	2.15753	1.52188	0.01284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07253	0	0	0.90275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.69167	19
GF10_A3_d104_colon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.56674	0.56442	0	0	0.30499	8.4164	0	0	0	0	0	0	37.1432	0	6.39294	2.24324	17.71344	4.97729	0	0	0	0	0	0	0	0	0	1.13702	0	0	0.23283	0	0	0.01245	4.37232	9.47938	0.12599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09863	0	0	0.34888	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35403	0	4.51583	19
GF2_A6_d33	0.79343	0	0	0	0	0	1.29607	0	0.40669	0	0	0	30.79086	0	0	0	0	1.19909	1.98317	0	0	0.12412	8.56904	0	0	0	0.93893	0	0	0	0	19.31868	12.46919	0	0.86319	0	0	0	0	0	0	0	0	0	2.25316	0	0	1.00143	3.01749	0	0	0	0	0.04545	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.10906	0	9.75504	19
GF23_d17_damb	0	0	0	0	0	0	0.13503	0	0	0	0	0	1.74699	0	0	0	0	0	0.69611	0	0	0.12858	8.94415	0	0	0	1.76158	0	0	18.94611	0	13.03752	4.75546	22.36193	0.16107	0	0	0	0	0	0	0	0	0	5.52823	0	0	2.73134	1.03979	0	0	0.04508	0	0.22657	0	0	0	0	0	0	0	0	0	0	0	1.97537	0	0	0	0	0	0	0	1.74138	0	0	0	0	0	0	0	0	0	0	0	0	0	14.03772	0	0	19
