Sample,Klebsiella_aerogenes,Klebsiella_pneumoniae,Achromobacter_xylosoxidans,Escherichia_coli,Klebsiella_variicola,Klebsiella_quasipneumoniae,Enterococcus_faecalis,Achromobacter_insuavis,Pedobacter_nutrimenti,Delftia_acidovorans,Paenibacillus_pasadenensis,Acinetobacter_gandensis,Acinetobacter_johnsonii,Clostridium_perfringens,Clostridium_neonatale,Klebsiella_oxytoca,Clostridium_innocuum,Clostridioides_difficile,Clostridium_paraputrificum,Clostridium_sp_7_2_43FAA,Veillonella_parvula,Proteus_mirabilis,Citrobacter_freundii,Klebsiella_michiganensis,Peptoniphilus_harei,Campylobacter_ureolyticus,Varibaculum_cambriense,Finegoldia_magna,Proteus_hauseri,Citrobacter_amalonaticus,Gemella_asaccharolytica,Citrobacter_youngae,Citrobacter_rodentium,Enterococcus_gallinarum,Bacteroides_caecimuris,Bacteroides_thetaiotaomicron,Akkermansia_muciniphila,Lactobacillus_johnsonii,Blautia_coccoides,Clostridium_clostridioforme,Clostridium_aldenense,Lactobacillus_murinus,Parasutterella_excrementihominis,Proteobacteria_bacterium_CAG_139,Turicimonas_muris,Streptococcus_salivarius,Staphylococcus_epidermidis,Veillonella_dispar,Clostridium_asparagiforme,Clostridium_lavalense,Sphingomonas_melonis,Anaerococcus_vaginalis,Bifidobacterium_breve,Clostridium_bolteae,Clostridium_butyricum,Morganella_morganii,Anaerococcus_hydrogenalis,Negativicoccus_succinicivorans,Actinomyces_europaeus,Corynebacterium_simulans,Staphylococcus_warneri,Staphylococcus_aureus,Dermabacter_hominis,Staphylococcus_argenteus,Corynebacterium_striatum,Citrobacter_pasteurii,Aeriscardovia_aeriphila,Streptococcus_thermophilus,Streptococcus_gordonii,Mycobacteroides_abscessus,Lachnospiraceae_bacterium_28_4,Lachnospiraceae_bacterium_A4,Acutalibacter_muris,Anaerotruncus_sp_G3_2012,Dorea_sp_5_2,Lachnospiraceae_bacterium_A2,Clostridium_sp_ASF502,Enterorhabdus_caecimuris,Clostridium_sp_ASF356,Lachnospiraceae_bacterium_M18_1,Oscillibacter_sp_1_3,Bifidobacterium_pseudolongum,Clostridium_cocleatum,Tissierellia_bacterium_S5_A11,Collinsella_SGB47280,Clostridium_tertium,Enterobacter_cloacae_complex,Cutibacterium_acnes,Fusobacterium_nucleatum,Pseudomonas_aeruginosa_group,Ruthenibacterium_lactatiformans,Bifidobacterium_longum,Streptococcus_agalactiae,Cutibacterium_avidum,Actinomyces_sp_HPA0247,Serratia_marcescens,Lactobacillus_paragasseri,Leclercia_adecarboxylata,Staphylococcus_hominis,Actinomyces_radingae,Anaerococcus_prevotii,Bacillus_cereus_group,Burkholderia_contaminans,Lactobacillus_casei_group
GF6_A8_D53,0,0,0,6.73363,0,0,5.11683,0,0,0,0,0,0,0,5.77904,23.51399,0,14.35868,0.24936,33.30611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66071,0,0,7.28166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_A8_D89,0,0,0,14.13335,0,0,3.93474,0,0,0,0,0,0,0,1.04032,8.73933,0,6.77909,38.89805,4.02314,0,0,0,0,0,0,0,0,0,16.1572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51218,0,1.0987,4.6839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_A8_D91,0,0,0,7.75896,0,0,0,0,0,0,0,0,0,0,2.99536,0.51776,0,15.90579,44.91178,8.72981,2.64095,0,0.32497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.16728,0,2.0767,0.97064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_A8_D93,0,0,0,10.60411,0,0,0.84992,0,0,0,0,0,0,0,7.94234,6.79305,0,2.92771,30.78668,17.9685,11.8122,0,0.61324,0,0,0,0,0,0,0.13312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82614,0,5.2893,1.45369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_ADAM_D0,0,0,0,21.00478,0,0,0,0,0,0,0,0,0,4.66198,0,0,55.28347,3.23819,3.81053,0,0,0,0,10.15768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_ASIRE_D57,0,0,0,1.33885,0,0,2.19677,0,0,0,0,0,0,0,10.22239,0.06065,0,5.24269,5.63974,0.52319,4.83316,0,0.08438,0,0,0,7.12791,3.77904,0,2.29625,0,0.07923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.3466,0,0.41157,0.43767,1.76081,0.1921,0.42701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B_DAM_D22,0,0,0,0.7613,0,0,4.0977,0,0,0,0,0,0,0,20.57061,0.04826,0,2.96937,11.13542,0.498,0,0,0.30838,0,0,0,0,0,0,3.22644,0,0.06553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.45101,0,0.7157,0.09859,0,0,0.05371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B1_D63,0,0,0,0,0,0,1.37318,0,0,0,0,0,0,0,0,48.04798,0,0,0,0,0,0,29.74417,0,0,0,0,0,0,18.01545,0,0.96754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B1_D64,0,0,0,0,0,0,1.95817,0,0,0,0,0,0,0,0,7.48369,0,0.13374,0.62809,0,0,0,63.50681,0,0,0,0,0.04584,0,17.5674,0,6.76036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B1_D66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.57228,19.37974,73.04799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B1_D87,0,0,0,89.34672,0,0,0,0,0,0,0,0,0,0,0,10.65328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B1_D89,0,0,0,0.44559,0,0,14.01609,0,0,0,0,0,0,0,2.77414,5.22419,0,3.14346,14.17442,0.90066,0,0,0,0,0,0,0,0,0,0.54602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.22707,0,0.54838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B1_D91,0,0,0,0.74017,0,0,17.47679,0,0,0,0,0,0,0,5.60694,4.87932,0,10.14145,31.15573,3.69502,0,0,0,0,0,0,0,0,0,0.74769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.20171,0,3.3552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B1_D93,0,0,0,44.82869,0,0,5.77667,0,0,0,0,0,0,0,1.09362,0.18163,0,8.19319,19.26187,6.784,0,0,0,0,0,0,0,0,0,7.88743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17353,0,0.70609,3.11328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B10_D63,0,0,0,0,0,0,1.18549,0,0,0,0,0,0,0,0,1.54511,0,0,0,0,0,0,69.85607,0,0,0,0,0,0,19.66288,0,6.67521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27419,0,0,0,0,0,0,0,0,0,0,0,0,0.80105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B10_D64,0,0,0,0,0,0,4.50205,0,0,0,0,0,0,0,0,0,0,0.39942,2.18546,0,0,0,71.25657,0,0,0,0,0.07735,0,9.25601,0,11.4512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B2_COLON_D105,0,0,0,1.945,0,0,1.06454,0,0,0,0,0,0,0,26.13224,0,0,26.55432,10.97198,0.87445,0.09916,0,0,0,0,0,0,0,0,0.76864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.18197,0,9.40769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B2_D63,0,0,0,0,0,0,39.53474,0,0,0,0,0,0,0,0,3.77301,0,0.77639,0.98777,2.26927,0,0,31.68703,0,0,0,0,0,0,17.3697,0,2.74541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B2_D66,0,0,0,12.94015,0,0,1.86624,0,0,0,0,0,0,0,0,1.21514,0,4.54567,3.32126,11.8655,0,0,0,0,0,0,0,0,0,64.24603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B2_D87,0,0,0,15.79214,0,0,10.63204,0,0,0,0,0,0,0,0.87952,0,0,0.36951,4.68202,0,0,0,0,0,0,0,0,0,0,67.64475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B2_D89,0,0,0,0,0,0,30.81229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.18771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B3_COLON_D105,0,0,0,0.47144,0,0,0.82679,0,0,0,0,0,0,0,27.53413,1.00127,0,24.42422,15.56061,1.31249,0,0,0,0,0,0,0,0,0,0.46613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.89896,0,3.50394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B3_D63,0,0,0,0,0,0,3.86507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.12905,0,0,0,0,0,0,11.77846,0,9.00201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B3_D66,0,0,0,1.15696,0,0,3.53474,0,0,0,0,0,0,0,0.76995,0.55677,0,11.0673,28.61129,35.16098,0,0,6.60637,0,0,0,0,1.62569,0,7.5058,0,0.50383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29986,0,2.60045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B3_D87,0,0,0,3.28211,0,0,11.55034,0,0,0,0,0,0,0,0,1.01932,0,0.74529,13.32263,1.55036,0,0,0,0,0,0,0,0.55326,0,66.44062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B3_D89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B3_D91,0,0,0,0,0,0,11.82573,0,0,0,0,0,0,0,3.07351,0,0,6.54431,38.03409,12.33657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.54179,0,15.64401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B3_D93,0,0,0,1.75097,0,0,2.73232,0,0,0,0,0,0,0,12.52219,0.30883,0,1.9412,26.74732,1.45288,0,0,0.21902,0,0,0,0,0,0,1.9953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.41796,0,1.91202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B4_COLON_D105,0,0,0,2.54208,0,0,0.88337,0,0,0,0,0,0,0,26.6252,0,0,24.36324,13.47291,0.3983,0.98963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.72467,0,2.00061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B4_D64,0,0,0,0,0,0,3.892,0,0,0,0,0,0,0,0,0.25334,0,0.3647,1.90399,0,0,0,63.95447,0,0,0,0,0,0,16.94865,0,10.53549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B4_D66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B4_D87,0,0,0,4.98294,0,0,12.38831,0,0,0,0,0,0,0,0.42021,0.29962,0,1.06973,11.21373,0,0,0,0,0,0,0,0,0.18406,0,67.90207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B4_D89,0,0,0,0,0,0,59.1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.8675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B4_D93,0,0,0,6.561,0,0,1.42168,0,0,0,0,0,0,0,5.91733,2.81295,0,3.67403,37.25687,3.85236,0,0,0,0,0,0,0,0,0,0.99491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.33239,0,9.17647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B5_COLON_D105,0,0,0,2.44121,0,0,1.06112,0,0,0,0,0,0,0,29.31707,0,0,23.59597,14.0331,0.33663,0,0,0.45811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.708,0,3.0488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B5_D66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.73604,0,77.26396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B5_D90,0,0,0,0,0,0,34.8996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.18828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.91212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B5_D91,0,0,0,0,0,0,32.1902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.8098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B6_COLON_D105,0,0,0,1.22046,0,0,0.91414,0,0,0,0,0,0,0,26.2441,0.45401,0,25.61531,16.16318,0.46237,0,0,0.213,0,0,0,0,0,0,1.12189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.53486,0,1.85726,0.19942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B6_D63,0,0,0,0,0,0,7.34992,0,0,0,0,0,0,0,0,0.26542,0,0,0,0,0,0,59.14893,0,0,0,0,0,0,22.52894,0,9.64866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B6_D64,0,0,0,0,0,0,6.04352,0,0,0,0,0,0,0,0,0.24214,0,0.52301,1.45719,0,0,0,63.29353,0,0,0,0,0.13206,0,19.00823,0,7.93288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B6_D66,0,0,0,2.18787,0,0,0.63889,0,0,0,0,0,0,0,0.26884,2.58673,0,13.45714,13.27279,62.97511,0,0,0,0,0,0,0,0,0,4.61263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B6_D87,0,0,0,44.05087,0,0,0,0,0,0,0,0,0,0,0,49.56117,0,0,0,0,0,0,0,0,0,0,0,0,0,6.38795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B6_D90,0,0,0,0,0,0,44.07589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.92411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B6_D91,0,0,0,0,0,0,82.13645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.86355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B6_D93,0,0,0,35.77491,0,0,21.44608,0,0,0,0,0,0,0,0,2.53954,0,13.9017,5.4481,18.72564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01776,0,1.14626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B7_COLON_D105,0.93942,0,0,0,0,0,0.29836,0,0,0,0,0,0,0,31.7187,0,0,22.4218,11.55625,0,0,0,0,0,0,0,0,0,0,1.8521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.40464,0,18.80872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B7_D63,0,0,0,0.20322,0,0,16.88059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.51845,0,0,0,0,0,0,19.16022,0,5.90083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B7_D66,0,0,0,0,0,0,1.63209,0,0,0,0,0,0,0,0,0,0,3.67364,48.64079,23.59122,0,0,13.17456,0,0,0,0,0,0,9.2877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B7_D87,0,0.34692,0,22.19807,0,0,1.03911,0,0,0,0,0,0,0,0,76.23547,0,0,0,0,0,0,0,0.18043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B7_D90,0,0,0,0,0,0,36.89766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.42619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6_B7_D91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
